index,GRID_ID,score_lu,score_emp,score_est,score_ind,score_fac,fq
5134,CW-32,0.0,1.0,2.0,0.0,1.0,1.5
5135,BE-37,0.0,1.0,1.0,0.0,0.0,0.75
5136,BF-37,0.0,1.0,1.0,0.0,0.0,0.75
5137,BG-37,0.0,1.0,1.0,0.0,0.0,0.75
5138,BN-37,0.0,2.0,1.0,0.0,0.0,1.25
5139,BO-37,0.0,1.0,1.0,0.0,0.0,0.75
5140,BQ-37,0.0,1.0,1.0,0.0,0.0,0.75
5141,BT-37,0.0,1.0,2.0,0.0,0.0,1.0
5142,BU-37,0.0,1.0,2.0,0.0,0.0,1.0
5143,BZ-37,0.0,1.0,2.0,0.0,0.0,1.0
5144,CF-37,0.0,1.0,1.0,0.0,0.0,0.75
5145,CG-37,0.0,1.0,2.0,0.0,0.0,1.0
5146,CH-37,0.0,1.0,2.0,1.0,0.0,1.5
5147,CI-37,0.0,1.0,1.0,0.0,0.0,0.75
5148,CJ-37,0.0,1.0,2.0,0.0,0.0,1.0
5149,CK-37,0.0,2.0,2.0,1.0,0.0,2.0
5150,CL-37,0.0,1.0,2.0,0.0,0.0,1.0
5151,CM-37,0.0,1.0,2.0,0.0,0.0,1.0
5152,DM-37,0.0,0.0,0.0,0.0,0.0,0.0
5153,AA-36,0.0,0.0,0.0,0.0,0.0,0.0
5154,AB-36,0.0,1.0,0.0,0.0,0.0,0.5
5155,AC-36,0.0,1.0,1.0,0.0,0.0,0.75
5156,AD-36,0.0,1.0,0.0,0.0,0.0,0.5
5157,AE-36,0.0,1.0,1.0,0.0,0.0,0.75
5158,AF-36,0.0,1.0,1.0,0.0,0.0,0.75
5159,AG-36,0.0,1.0,1.0,0.0,0.0,0.75
5160,AH-36,0.0,1.0,1.0,0.0,0.0,0.75
5161,AI-36,0.0,1.0,1.0,0.0,0.0,0.75
5162,AJ-36,0.0,0.0,0.0,0.0,0.0,0.0
5163,AL-36,0.0,1.0,1.0,0.0,0.0,0.75
5164,AM-36,0.0,1.0,1.0,0.0,0.0,0.75
5165,AO-36,0.0,1.0,1.0,0.0,0.0,0.75
5166,AP-36,0.0,1.0,1.0,0.0,0.0,0.75
5167,AQ-36,0.0,1.0,1.0,0.0,0.0,0.75
5168,BB-36,0.0,1.0,1.0,0.0,0.0,0.75
5169,BC-36,0.0,1.0,1.0,0.0,0.0,0.75
5170,BD-36,0.0,1.0,1.0,0.0,0.0,0.75
5171,BE-36,0.0,1.0,1.0,0.0,0.0,0.75
5172,BF-36,0.0,1.0,1.0,0.0,0.0,0.75
5173,BG-36,0.0,1.0,1.0,0.0,0.0,0.75
5174,BL-36,0.0,1.0,1.0,0.0,0.0,0.75
5175,BP-36,0.0,0.0,0.0,0.0,0.0,0.0
5176,BT-36,0.0,1.0,1.0,0.0,0.0,0.75
5177,BY-36,0.0,1.0,2.0,0.0,0.0,1.0
5178,BZ-36,0.0,1.0,2.0,0.0,0.0,1.0
5179,CD-36,0.0,1.0,2.0,0.0,0.0,1.0
5180,CF-36,0.0,1.0,2.0,0.0,0.0,1.0
5181,CG-36,0.0,1.0,3.0,0.0,0.0,1.25
5182,CH-36,0.0,1.0,2.0,0.0,0.0,1.0
5183,CI-36,0.0,1.0,2.0,0.0,0.0,1.0
5184,CJ-36,0.0,1.0,2.0,0.0,0.0,1.0
5185,CK-36,0.0,1.0,2.0,0.0,0.0,1.0
5186,CL-36,0.0,1.0,2.0,0.0,0.0,1.0
5187,CM-36,0.0,1.0,1.0,0.0,0.0,0.75
5188,CN-36,0.0,1.0,2.0,0.0,0.0,1.0
5189,AC-35,0.0,0.0,0.0,0.0,0.0,0.0
5190,AD-35,0.0,0.0,0.0,0.0,0.0,0.0
5191,AE-35,0.0,0.0,0.0,0.0,0.0,0.0
5192,AF-35,0.0,0.0,0.0,0.0,0.0,0.0
5193,AG-35,0.0,1.0,1.0,0.0,0.0,0.75
5194,AH-35,0.0,1.0,0.0,0.0,0.0,0.5
5195,AI-35,0.0,1.0,1.0,0.0,0.0,0.75
5196,AJ-35,0.0,1.0,1.0,0.0,0.0,0.75
5197,AK-35,0.0,1.0,1.0,0.0,0.0,0.75
5198,AL-35,0.0,1.0,1.0,0.0,1.0,1.25
5199,AM-35,0.0,1.0,1.0,0.0,1.0,1.25
5200,AO-35,0.0,1.0,1.0,0.0,1.0,1.25
5201,AV-35,0.0,1.0,1.0,0.0,0.0,0.75
5202,AW-35,0.0,1.0,1.0,0.0,0.0,0.75
5203,BH-35,0.0,1.0,1.0,0.0,0.0,0.75
5204,BO-35,0.0,1.0,1.0,1.0,0.0,1.25
5205,BP-35,0.0,1.0,1.0,0.0,0.0,0.75
5206,BQ-35,0.0,1.0,1.0,0.0,0.0,0.75
5207,BW-35,0.0,3.0,1.0,0.0,0.0,1.75
5208,CD-35,0.0,1.0,1.0,0.0,0.0,0.75
5209,CF-35,0.0,1.0,2.0,0.0,0.0,1.0
5210,CG-35,0.0,1.0,2.0,0.0,0.0,1.0
5211,CI-35,0.0,1.0,3.0,0.0,0.0,1.25
5212,CJ-35,0.0,1.0,1.0,0.0,0.0,0.75
5213,CK-35,0.0,1.0,2.0,0.0,0.0,1.0
5214,CL-35,0.0,1.0,2.0,0.0,0.0,1.0
5215,CM-35,0.0,1.0,2.0,0.0,0.0,1.0
5216,CN-35,0.0,1.0,1.0,0.0,0.0,0.75
5217,CO-35,0.0,0.0,0.0,0.0,0.0,0.0
5218,CT-35,0.0,1.0,2.0,0.0,2.0,2.0
5219,CV-35,0.0,1.0,2.0,0.0,2.0,2.0
5220,DC-35,0.0,1.0,2.0,1.0,2.0,2.5
5221,DE-35,0.0,1.0,2.0,0.0,1.0,1.5
5222,DL-35,0.0,1.0,1.0,0.0,0.0,0.75
5223,DO-35,0.0,1.0,1.0,4.0,0.0,2.75
5224,DP-35,0.0,0.0,0.0,0.0,0.0,0.0
5225,AE-34,0.0,0.0,0.0,0.0,0.0,0.0
5226,AF-34,0.0,0.0,0.0,0.0,0.0,0.0
5227,AG-34,0.0,1.0,1.0,0.0,0.0,0.75
5228,AH-34,0.0,1.0,1.0,0.0,0.0,0.75
5229,AI-34,0.0,1.0,1.0,0.0,0.0,0.75
5230,AJ-34,0.0,1.0,1.0,0.0,1.0,1.25
5231,AL-34,0.0,1.0,1.0,0.0,1.0,1.25
5232,AO-34,0.0,1.0,1.0,1.0,1.0,1.75
5233,AS-34,0.0,1.0,1.0,1.0,0.0,1.25
5234,AX-34,0.0,1.0,1.0,0.0,0.0,0.75
5235,BD-34,0.0,1.0,1.0,1.0,0.0,1.25
5236,BF-34,0.0,1.0,1.0,0.0,0.0,0.75
5237,BT-34,0.0,1.0,2.0,0.0,0.0,1.0
5238,BU-34,0.0,1.0,1.0,1.0,0.0,1.25
5239,CB-34,0.0,1.0,2.0,1.0,0.0,1.5
5240,CE-34,0.0,1.0,1.0,0.0,0.0,0.75
5241,CF-34,0.0,1.0,1.0,0.0,0.0,0.75
5242,CG-34,0.0,1.0,2.0,0.0,0.0,1.0
5243,CH-34,0.0,1.0,3.0,0.0,0.0,1.25
5244,CJ-34,0.0,1.0,1.0,0.0,0.0,0.75
5245,CK-34,0.0,1.0,2.0,0.0,0.0,1.0
5246,CL-34,0.0,1.0,2.0,0.0,0.0,1.0
5247,CO-34,0.0,1.0,1.0,0.0,0.0,0.75
5248,CU-34,0.0,1.0,2.0,0.0,2.0,2.0
5249,CV-34,0.0,1.0,2.0,0.0,1.0,1.5
5250,CW-34,0.0,1.0,2.0,0.0,2.0,2.0
5251,DB-34,0.0,2.0,3.0,1.0,2.0,3.25
5252,DG-34,0.0,1.0,1.0,0.0,0.0,0.75
5253,DH-34,0.0,1.0,1.0,0.0,0.0,0.75
5254,DI-34,0.0,1.0,2.0,0.0,0.0,1.0
5255,DJ-34,0.0,1.0,2.0,0.0,0.0,1.0
5256,DQ-34,0.0,0.0,0.0,0.0,0.0,0.0
5257,DR-34,0.0,0.0,0.0,0.0,0.0,0.0
5258,AG-33,0.0,1.0,1.0,0.0,0.0,0.75
5259,AH-33,0.0,1.0,1.0,0.0,0.0,0.75
5260,AI-33,0.0,1.0,1.0,0.0,0.0,0.75
5261,AJ-33,0.0,1.0,1.0,0.0,1.0,1.25
5262,AK-33,0.0,1.0,1.0,0.0,1.0,1.25
5263,AL-33,0.0,1.0,2.0,1.0,2.0,2.5
5264,AM-33,0.0,1.0,2.0,0.0,2.0,2.0
5265,AV-33,0.0,1.0,2.0,1.0,0.0,1.5
5266,AX-33,0.0,1.0,1.0,0.0,0.0,0.75
5267,AZ-33,0.0,1.0,2.0,0.0,0.0,1.0
5268,BA-33,0.0,1.0,1.0,0.0,0.0,0.75
5269,BE-33,0.0,1.0,2.0,0.0,0.0,1.0
5270,BK-33,0.0,1.0,1.0,0.0,0.0,0.75
5271,BU-33,0.0,1.0,1.0,0.0,0.0,0.75
5272,CF-33,0.0,1.0,1.0,0.0,0.0,0.75
5273,CG-33,0.0,1.0,1.0,0.0,0.0,0.75
5274,CI-33,0.0,1.0,1.0,0.0,0.0,0.75
5275,CJ-33,0.0,0.0,0.0,0.0,0.0,0.0
5276,CK-33,0.0,1.0,1.0,0.0,0.0,0.75
5277,CU-33,0.0,1.0,2.0,0.0,1.0,1.5
5278,CV-33,0.0,1.0,2.0,0.0,1.0,1.5
5279,CW-33,0.0,1.0,1.0,0.0,1.0,1.25
5280,DG-33,0.0,1.0,2.0,0.0,0.0,1.0
5281,DI-33,0.0,1.0,2.0,0.0,0.0,1.0
5282,DJ-33,0.0,1.0,1.0,0.0,0.0,0.75
5283,DM-33,0.0,0.0,0.0,0.0,0.0,0.0
5284,DN-33,0.0,0.0,0.0,0.0,0.0,0.0
5285,DQ-33,0.0,0.0,0.0,0.0,0.0,0.0
5286,DR-33,0.0,1.0,1.0,0.0,0.0,0.75
5287,DS-33,0.0,0.0,0.0,0.0,0.0,0.0
5288,DT-33,0.0,0.0,0.0,0.0,0.0,0.0
5289,AG-32,0.0,0.0,0.0,0.0,0.0,0.0
5290,AH-32,0.0,0.0,0.0,0.0,0.0,0.0
5291,AU-32,0.0,1.0,2.0,1.0,0.0,1.5
5292,AV-32,0.0,1.0,1.0,0.0,0.0,0.75
5293,AW-32,0.0,1.0,1.0,0.0,0.0,0.75
5294,AX-32,0.0,1.0,1.0,0.0,0.0,0.75
5295,AY-32,0.0,1.0,1.0,0.0,0.0,0.75
5296,BA-32,0.0,1.0,1.0,0.0,0.0,0.75
5297,BB-32,0.0,1.0,1.0,0.0,0.0,0.75
5298,BF-32,0.0,1.0,1.0,0.0,0.0,0.75
5299,BL-32,0.0,1.0,2.0,0.0,0.0,1.0
5300,BS-32,0.0,1.0,1.0,0.0,0.0,0.75
5301,BZ-32,0.0,1.0,2.0,0.0,0.0,1.0
5302,CF-32,0.0,1.0,1.0,0.0,0.0,0.75
5303,CG-32,0.0,1.0,1.0,0.0,0.0,0.75
5304,CH-32,0.0,1.0,1.0,1.0,0.0,1.25
5305,CI-32,0.0,1.0,1.0,0.0,0.0,0.75
5306,CJ-32,0.0,0.0,0.0,0.0,0.0,0.0
5307,CK-32,0.0,0.0,0.0,0.0,0.0,0.0
5308,CP-32,0.0,1.0,1.0,0.0,0.0,0.75
5309,CS-32,0.0,1.0,2.0,0.0,0.0,1.0
5310,CT-32,0.0,1.0,2.0,0.0,1.0,1.5
5311,CX-32,0.0,1.0,2.0,0.0,1.0,1.5
5312,CY-32,0.0,2.0,2.0,2.0,1.0,3.0
5313,CZ-32,1.0,2.0,3.0,2.0,0.0,3.05
5314,DA-32,1.0,2.0,3.0,2.0,0.0,3.05
5315,DB-32,2.0,3.0,3.0,3.0,0.0,4.35
5316,DC-32,2.0,3.0,2.0,3.0,0.0,4.1
5317,DD-32,0.0,2.0,2.0,2.0,0.0,2.5
5318,DE-32,1.0,1.0,2.0,1.0,0.0,1.8
5319,DF-32,0.0,1.0,2.0,0.0,0.0,1.0
5320,DG-32,0.0,1.0,2.0,1.0,0.0,1.5
5321,DM-32,0.0,1.0,1.0,1.0,0.0,1.25
5322,DN-32,1.0,2.0,2.0,2.0,0.0,2.8
5323,DP-32,0.0,1.0,0.0,0.0,0.0,0.5
5324,DQ-32,1.0,1.0,1.0,0.0,0.0,1.05
5325,DR-32,2.0,1.0,1.0,0.0,0.0,1.35
5326,DS-32,1.0,1.0,1.0,0.0,0.0,1.05
5327,DT-32,0.0,1.0,1.0,0.0,0.0,0.75
5328,AI-31,1.0,1.0,1.0,2.0,0.0,2.05
5329,AJ-31,0.0,1.0,1.0,1.0,1.0,1.75
5330,AK-31,2.0,1.0,2.0,2.0,2.0,3.6
5331,AL-31,0.0,2.0,3.0,2.0,2.0,3.75
5332,AM-31,0.0,2.0,3.0,1.0,2.0,3.25
5333,AN-31,0.0,1.0,1.0,0.0,2.0,1.75
5334,AQ-31,0.0,1.0,2.0,0.0,1.0,1.5
5335,AS-31,1.0,2.0,1.0,1.0,0.0,2.05
5336,AZ-31,0.0,1.0,2.0,0.0,0.0,1.0
5337,BG-31,0.0,1.0,1.0,0.0,0.0,0.75
5338,BH-31,1.0,2.0,1.0,1.0,0.0,2.05
5339,BI-31,2.0,1.0,2.0,2.0,0.0,2.6
5340,BJ-31,0.0,2.0,2.0,1.0,0.0,2.0
5341,BM-31,2.0,3.0,4.0,4.0,0.0,5.1
5342,BN-31,3.0,2.0,2.0,4.0,0.0,4.4
5343,BO-31,0.0,1.0,1.0,1.0,0.0,1.25
5344,BP-31,0.0,1.0,2.0,1.0,0.0,1.5
5345,BQ-31,0.0,1.0,2.0,0.0,0.0,1.0
5346,BT-31,0.0,1.0,1.0,0.0,0.0,0.75
5347,BU-31,1.0,1.0,1.0,0.0,0.0,1.05
5348,BX-31,0.0,1.0,2.0,0.0,0.0,1.0
5349,BY-31,1.0,2.0,3.0,1.0,0.0,2.55
5350,BZ-31,0.0,1.0,1.0,0.0,0.0,0.75
5351,CA-31,0.0,1.0,2.0,0.0,0.0,1.0
5352,CB-31,0.0,1.0,2.0,1.0,0.0,1.5
5353,CC-31,0.0,1.0,2.0,0.0,0.0,1.0
5354,CD-31,0.0,1.0,1.0,0.0,0.0,0.75
5355,CE-31,0.0,1.0,0.0,0.0,0.0,0.5
5356,CF-31,0.0,0.0,0.0,1.0,0.0,0.5
5357,CG-31,2.0,1.0,1.0,0.0,0.0,1.35
5358,CH-31,2.0,0.0,0.0,0.0,0.0,0.6
5359,CJ-31,0.0,1.0,1.0,0.0,0.0,0.75
5360,CK-31,0.0,1.0,1.0,0.0,0.0,0.75
5361,CL-31,0.0,1.0,1.0,1.0,0.0,1.25
5362,CM-31,0.0,1.0,1.0,0.0,0.0,0.75
5363,CO-31,0.0,1.0,1.0,0.0,0.0,0.75
5364,CP-31,0.0,1.0,1.0,0.0,0.0,0.75
5365,CR-31,1.0,1.0,1.0,0.0,1.0,1.55
5366,CS-31,1.0,1.0,2.0,0.0,1.0,1.8
5367,CT-31,1.0,1.0,1.0,0.0,1.0,1.55
5368,CU-31,0.0,1.0,1.0,1.0,2.0,2.25
5369,CV-31,0.0,2.0,1.0,1.0,2.0,2.75
5370,CW-31,0.0,1.0,1.0,0.0,2.0,1.75
5371,CX-31,1.0,2.0,2.0,1.0,2.0,3.3
5372,DA-31,0.0,2.0,3.0,2.0,0.0,2.75
5373,DB-31,0.0,1.0,2.0,1.0,0.0,1.5
5374,DC-31,2.0,2.0,3.0,2.0,0.0,3.35
5375,DD-31,1.0,2.0,2.0,1.0,0.0,2.3
5376,DE-31,2.0,3.0,2.0,1.0,0.0,3.1
5377,DG-31,0.0,1.0,2.0,0.0,0.0,1.0
5378,DH-31,0.0,1.0,1.0,0.0,0.0,0.75
5379,DN-31,0.0,1.0,0.0,1.0,0.0,1.0
5380,DO-31,1.0,1.0,1.0,1.0,0.0,1.55
5381,DP-31,1.0,1.0,2.0,0.0,0.0,1.3
5382,DQ-31,0.0,1.0,1.0,0.0,0.0,0.75
5383,DR-31,0.0,1.0,1.0,1.0,0.0,1.25
5384,DS-31,0.0,1.0,1.0,0.0,0.0,0.75
5385,DT-31,0.0,2.0,1.0,1.0,0.0,1.75
5386,AK-30,2.0,3.0,3.0,4.0,1.0,5.35
5387,AL-30,1.0,1.0,1.0,1.0,1.0,2.05
5388,AM-30,0.0,1.0,3.0,1.0,1.0,2.25
5389,AN-30,0.0,1.0,1.0,0.0,2.0,1.75
5390,AQ-30,0.0,1.0,1.0,0.0,0.0,0.75
5391,AW-30,0.0,1.0,1.0,0.0,0.0,0.75
5392,AZ-30,0.0,1.0,1.0,0.0,0.0,0.75
5393,BF-30,0.0,2.0,1.0,0.0,0.0,1.25
5394,BG-30,1.0,2.0,2.0,2.0,0.0,2.8
5395,BH-30,2.0,2.0,1.0,2.0,0.0,2.85
5396,BI-30,3.0,4.0,2.0,3.0,0.0,4.9
5397,BJ-30,1.0,1.0,1.0,0.0,0.0,1.05
5398,BK-30,0.0,1.0,1.0,1.0,0.0,1.25
5399,BL-30,0.0,2.0,1.0,2.0,0.0,2.25
5400,BM-30,2.0,3.0,3.0,3.0,0.0,4.35
5401,BN-30,0.0,2.0,2.0,2.0,0.0,2.5
5402,BO-30,0.0,1.0,2.0,0.0,0.0,1.0
5403,BP-30,1.0,3.0,2.0,3.0,0.0,3.8
5404,BS-30,0.0,2.0,2.0,1.0,0.0,2.0
5405,BU-30,3.0,1.0,1.0,0.0,0.0,1.65
5406,BX-30,2.0,1.0,1.0,0.0,0.0,1.35
5407,BY-30,2.0,1.0,1.0,0.0,0.0,1.35
5408,BZ-30,0.0,1.0,2.0,0.0,0.0,1.0
5409,CA-30,0.0,1.0,1.0,0.0,0.0,0.75
5410,CB-30,1.0,2.0,2.0,0.0,0.0,1.8
5411,CC-30,0.0,1.0,1.0,0.0,0.0,0.75
5412,CD-30,0.0,0.0,0.0,0.0,0.0,0.0
5413,CF-30,0.0,1.0,1.0,0.0,0.0,0.75
5414,CG-30,2.0,1.0,1.0,0.0,0.0,1.35
5415,CH-30,2.0,1.0,1.0,0.0,0.0,1.35
5416,CI-30,0.0,1.0,1.0,0.0,0.0,0.75
5417,CJ-30,0.0,1.0,1.0,0.0,0.0,0.75
5418,CO-30,0.0,1.0,1.0,0.0,0.0,0.75
5419,CQ-30,0.0,1.0,1.0,0.0,0.0,0.75
5420,CR-30,0.0,1.0,1.0,0.0,1.0,1.25
5421,CS-30,1.0,1.0,1.0,0.0,1.0,1.55
5422,CT-30,1.0,1.0,1.0,0.0,2.0,2.05
5423,CV-30,2.0,1.0,1.0,1.0,3.0,3.35
5424,CW-30,1.0,2.0,1.0,1.0,2.0,3.05
5425,DC-30,0.0,2.0,2.0,1.0,0.0,2.0
5426,DD-30,1.0,2.0,2.0,2.0,0.0,2.8
5427,DE-30,1.0,1.0,1.0,1.0,0.0,1.55
5428,DF-30,0.0,2.0,1.0,2.0,0.0,2.25
5429,DH-30,0.0,0.0,0.0,0.0,0.0,0.0
5430,DI-30,0.0,0.0,0.0,0.0,0.0,0.0
5431,DJ-30,0.0,0.0,0.0,0.0,0.0,0.0
5432,DK-30,0.0,1.0,0.0,0.0,0.0,0.5
5433,DL-30,0.0,1.0,1.0,0.0,0.0,0.75
5434,DM-30,0.0,1.0,1.0,0.0,0.0,0.75
5435,DO-30,0.0,1.0,1.0,0.0,0.0,0.75
5436,DP-30,0.0,1.0,1.0,0.0,0.0,0.75
5437,DQ-30,1.0,1.0,1.0,2.0,0.0,2.05
5438,DR-30,0.0,2.0,2.0,2.0,0.0,2.5
5439,DS-30,2.0,2.0,1.0,2.0,0.0,2.85
5440,DT-30,1.0,2.0,2.0,3.0,0.0,3.3
5441,AK-29,3.0,1.0,1.0,1.0,1.0,2.65
5442,AL-29,2.0,1.0,1.0,0.0,1.0,1.85
5443,AM-29,0.0,1.0,1.0,0.0,1.0,1.25
5444,AO-29,0.0,1.0,2.0,1.0,1.0,2.0
5445,AT-29,0.0,1.0,1.0,0.0,0.0,0.75
5446,BD-29,1.0,1.0,1.0,0.0,0.0,1.05
5447,BE-29,0.0,1.0,1.0,0.0,0.0,0.75
5448,BG-29,1.0,2.0,2.0,2.0,0.0,2.8
5449,BH-29,1.0,1.0,1.0,1.0,0.0,1.55
5450,BI-29,1.0,4.0,1.0,3.0,0.0,4.05
5451,BJ-29,2.0,1.0,1.0,0.0,0.0,1.35
5452,BK-29,1.0,4.0,2.0,4.0,0.0,4.8
5453,BL-29,0.0,2.0,3.0,2.0,0.0,2.75
5454,BM-29,0.0,1.0,2.0,0.0,0.0,1.0
5455,BO-29,1.0,2.0,2.0,2.0,0.0,2.8
5456,BP-29,2.0,4.0,2.0,3.0,0.0,4.6
5457,BQ-29,2.0,2.0,1.0,2.0,0.0,2.85
5458,BX-29,0.0,1.0,1.0,0.0,0.0,0.75
5459,BY-29,0.0,1.0,1.0,0.0,0.0,0.75
5460,CA-29,0.0,1.0,1.0,0.0,0.0,0.75
5461,CB-29,0.0,1.0,1.0,0.0,0.0,0.75
5462,CC-29,1.0,1.0,1.0,0.0,0.0,1.05
5463,CD-29,1.0,1.0,1.0,0.0,0.0,1.05
5464,CF-29,0.0,1.0,1.0,0.0,0.0,0.75
5465,CG-29,1.0,1.0,1.0,0.0,0.0,1.05
5466,CJ-29,0.0,1.0,1.0,1.0,0.0,1.25
5467,CL-29,0.0,1.0,1.0,0.0,0.0,0.75
5468,CS-29,0.0,1.0,1.0,0.0,1.0,1.25
5469,CU-29,1.0,1.0,1.0,0.0,3.0,2.55
5470,CV-29,4.0,1.0,0.0,0.0,3.0,3.2
5471,CW-29,3.0,1.0,1.0,1.0,3.0,3.65
5472,CX-29,0.0,1.0,1.0,2.0,2.0,2.75
5473,CZ-29,0.0,1.0,1.0,0.0,1.0,1.25
5474,DB-29,0.0,1.0,1.0,0.0,0.0,0.75
5475,DC-29,0.0,1.0,2.0,0.0,0.0,1.0
5476,DD-29,0.0,3.0,1.0,1.0,0.0,2.25
5477,DE-29,1.0,1.0,1.0,1.0,0.0,1.55
5478,DF-29,1.0,1.0,1.0,1.0,0.0,1.55
5479,DG-29,1.0,1.0,1.0,1.0,0.0,1.55
5480,DI-29,0.0,0.0,0.0,0.0,0.0,0.0
5481,DJ-29,0.0,1.0,1.0,0.0,0.0,0.75
5482,DK-29,0.0,1.0,1.0,0.0,0.0,0.75
5483,DN-29,0.0,1.0,1.0,0.0,0.0,0.75
5484,DO-29,1.0,1.0,2.0,0.0,0.0,1.3
5485,DP-29,2.0,2.0,1.0,3.0,0.0,3.35
5486,DQ-29,1.0,2.0,2.0,0.0,0.0,1.8
5487,DR-29,1.0,1.0,1.0,1.0,0.0,1.55
5488,DS-29,1.0,2.0,1.0,1.0,0.0,2.05
5489,DT-29,0.0,1.0,1.0,2.0,0.0,1.75
5490,DU-29,0.0,1.0,2.0,0.0,0.0,1.0
5491,AK-28,0.0,0.0,0.0,0.0,0.0,0.0
5492,AM-28,0.0,1.0,2.0,0.0,0.0,1.0
5493,AP-28,0.0,1.0,1.0,0.0,0.0,0.75
5494,AQ-28,0.0,1.0,1.0,0.0,0.0,0.75
5495,AR-28,0.0,1.0,1.0,0.0,0.0,0.75
5496,AS-28,0.0,1.0,1.0,0.0,0.0,0.75
5497,AW-28,1.0,1.0,1.0,1.0,0.0,1.55
5498,BC-28,0.0,1.0,1.0,0.0,0.0,0.75
5499,BE-28,0.0,1.0,2.0,0.0,0.0,1.0
5500,BF-28,0.0,1.0,1.0,1.0,0.0,1.25
5501,BG-28,0.0,1.0,1.0,0.0,0.0,0.75
5502,BH-28,2.0,2.0,2.0,2.0,0.0,3.1
5503,BI-28,2.0,2.0,2.0,1.0,0.0,2.6
5504,BJ-28,0.0,1.0,1.0,0.0,0.0,0.75
5505,BK-28,0.0,1.0,1.0,0.0,0.0,0.75
5506,BL-28,2.0,3.0,2.0,3.0,0.0,4.1
5507,BM-28,1.0,1.0,2.0,2.0,0.0,2.3
5508,BN-28,2.0,3.0,3.0,4.0,0.0,4.85
5509,BO-28,0.0,2.0,3.0,1.0,0.0,2.25
5510,BP-28,0.0,2.0,1.0,1.0,0.0,1.75
5511,BQ-28,0.0,1.0,1.0,0.0,0.0,0.75
5512,BR-28,0.0,1.0,1.0,0.0,0.0,0.75
5513,BS-28,0.0,1.0,2.0,1.0,0.0,1.5
5514,BT-28,1.0,2.0,2.0,1.0,0.0,2.3
5515,BU-28,0.0,1.0,2.0,0.0,0.0,1.0
5516,BV-28,0.0,1.0,1.0,0.0,0.0,0.75
5517,BX-28,2.0,1.0,1.0,0.0,0.0,1.35
5518,BY-28,1.0,2.0,2.0,1.0,0.0,2.3
5519,CB-28,0.0,1.0,2.0,1.0,0.0,1.5
5520,CD-28,0.0,1.0,1.0,0.0,0.0,0.75
5521,CE-28,0.0,1.0,1.0,0.0,0.0,0.75
5522,CG-28,0.0,1.0,1.0,0.0,0.0,0.75
5523,CL-28,0.0,1.0,1.0,0.0,0.0,0.75
5524,CR-28,0.0,1.0,2.0,1.0,1.0,2.0
5525,CU-28,0.0,1.0,2.0,0.0,2.0,2.0
5526,CV-28,1.0,1.0,1.0,1.0,3.0,3.05
5527,CW-28,3.0,1.0,1.0,1.0,3.0,3.65
5528,CX-28,1.0,1.0,1.0,1.0,2.0,2.55
5529,CY-28,0.0,1.0,1.0,0.0,2.0,1.75
5530,CZ-28,1.0,1.0,1.0,0.0,1.0,1.55
5531,DA-28,2.0,1.0,1.0,0.0,1.0,1.85
5532,DB-28,1.0,1.0,1.0,0.0,0.0,1.05
5533,DC-28,1.0,1.0,1.0,0.0,0.0,1.05
5534,DD-28,1.0,2.0,2.0,1.0,0.0,2.3
5535,DE-28,2.0,2.0,2.0,0.0,0.0,2.1
5536,DF-28,0.0,1.0,1.0,0.0,0.0,0.75
5537,DG-28,0.0,1.0,1.0,1.0,0.0,1.25
5538,DH-28,0.0,1.0,1.0,0.0,0.0,0.75
5539,DJ-28,0.0,1.0,1.0,0.0,0.0,0.75
5540,DK-28,0.0,1.0,2.0,0.0,0.0,1.0
5541,DL-28,0.0,1.0,1.0,0.0,0.0,0.75
5542,DO-28,1.0,5.0,1.0,1.0,0.0,3.55
5543,DP-28,0.0,2.0,1.0,2.0,0.0,2.25
5544,DQ-28,1.0,1.0,1.0,0.0,0.0,1.05
5545,DR-28,0.0,1.0,1.0,0.0,0.0,0.75
5546,DS-28,0.0,1.0,1.0,1.0,0.0,1.25
5547,AM-27,0.0,1.0,0.0,0.0,0.0,0.5
5548,AQ-27,0.0,1.0,1.0,0.0,0.0,0.75
5549,AU-27,0.0,1.0,1.0,0.0,0.0,0.75
5550,AX-27,0.0,1.0,1.0,0.0,0.0,0.75
5551,BC-27,0.0,1.0,1.0,1.0,0.0,1.25
5552,BE-27,0.0,2.0,1.0,0.0,0.0,1.25
5553,BF-27,0.0,1.0,1.0,0.0,0.0,0.75
5554,BG-27,1.0,1.0,1.0,0.0,0.0,1.05
5555,BH-27,0.0,2.0,1.0,0.0,0.0,1.25
5556,BI-27,2.0,4.0,1.0,3.0,0.0,4.35
5557,BJ-27,0.0,1.0,1.0,0.0,0.0,0.75
5558,BK-27,1.0,3.0,1.0,2.0,0.0,3.05
5559,BL-27,3.0,3.0,2.0,4.0,0.0,4.9
5560,BM-27,3.0,4.0,3.0,4.0,0.0,5.65
5561,BN-27,0.0,1.0,1.0,0.0,0.0,0.75
5562,BP-27,0.0,1.0,1.0,0.0,0.0,0.75
5563,BR-27,0.0,1.0,2.0,0.0,0.0,1.0
5564,BS-27,0.0,1.0,2.0,1.0,0.0,1.5
5565,BU-27,0.0,3.0,3.0,1.0,0.0,2.75
5566,BW-27,0.0,1.0,1.0,0.0,0.0,0.75
5567,BX-27,1.0,1.0,1.0,0.0,0.0,1.05
